district_id,fec_candidate_id,candidate_name,party,cycle,candidate_disbursements,incumbent_challenge_full,ttl_receipts,ttl_indiv_contrib,indiv_share
AL-02,H4AL02196,"GIVAN, JUANDALYNN MS.",D,2024,126936.76,Challenger,150251.27,95416.27,0.6350446821514388
AL-02,H4AL02212,"LENARD, WILLIE JAMES",D,2024,56744.05,Challenger,53721.0,1611.0,0.02998827274250293
AL-02,H4AL02246,"BRACY, NAPOLEON",D,2024,200878.7,Challenger,202592.38,121792.38,0.6011695997648085
AL-02,H4AL02121,"BREWBAKER, DICK LANSDEN",R,2024,2129338.39,Challenger,2129338.39,181769.18,0.08536415858261025
AL-02,H4AL02139,"HARRIS, HAMPTON SCOTT",R,2024,56310.54,Challenger,58137.92,6726.6,0.11570073370357936
AL-02,H4AL02188,"ALBRITTON, GREGORY",R,2024,187965.45,Challenger,187965.45,113065.45,0.6015225138449646
AL-02,H4AL02204,"GILBERRY, WALLACE",R,2024,165335.64,Challenger,165335.64,165335.64,1.0
AL-02,H4AL02220,"DOBSON, CAROLEENE",R,2024,3854940.03,Challenger,3857871.22,1226100.44,0.31781787677194673
AL-02,H2AL02190,"SMITH, JONATHAN",LIB,2024,0.0,Challenger,0.0,0.0,0.0
AL-03,H8AL03062,"WINFREY, ADIA",D,2024,0.0,Challenger,0.0,0.0,0.0
AL-03,H2AL03032,"ROGERS, MICHAEL",R,2024,2037556.65,Incumbent,2931555.95,1640962.27,0.5597581277614708
AL-03,H4AL03087,"BEVELS, BARRON RAE",R,2024,3816.65,Challenger,270.0,0.0,0.0
AL-03,H4AL03095,"NEWELL, BRYAN KEITH",R,2024,6057.95,Challenger,6475.82,366.81,0.05664301972568725
AL-03,H2AL03107,"BELL, DOUGLAS A.",IND,2024,220.0,Challenger,196.0,0.0,0.0
AL-04,H8AL04086,"NEIGHBORS, RICKY",D,2024,0.0,Challenger,3430.31,0.0,0.0
AL-04,H4AL04036,"HOLCOMB, JUSTIN",R,2024,4616.18,Challenger,6200.0,1700.0,0.27419354838709675
AL-04,H6AL04098,"ADERHOLT, ROBERT B. REP.",R,2024,1692460.67,Incumbent,1499911.78,635352.36,0.4235931529253007
AL-04,H2AL04105,"COCHRAN, JOHN",LIB,2024,388.58,Challenger,0.0,0.0,0.0
AL-05,H2AL05177,"WARNER-STANTON, KATHY L",D,2024,0.0,Open seat,0.0,0.0,0.0
AL-05,H0AL05163,"BROOKS, MO",R,2024,1968.66,Incumbent,0.0,0.0,0.0
AL-05,H2AL05102,"STRONG, DALE WHITNEY",R,2024,691299.16,Incumbent,1301231.26,654265.43,0.5028048818931694
AL-06,H4AL06189,"ANDERSON, ELIZABETH",D,2024,173213.53,Challenger,208724.38,186789.39,0.894909305755274
AL-06,H4AL06098,"PALMER, GARY",R,2024,2021427.7,Incumbent,1728601.16,1046435.31,0.6053653868888993
AL-06,H4AL06163,"WILKINS, GERRICK DEWAYNE",R,2024,330372.31,Challenger,330372.31,124752.0,0.3776103390747245
AL-06,H4AL06171,"MCFEETERS, KENNETH R",R,2024,17000.0,Challenger,17000.0,0.0,0.0
AL-07,H0AL07086,"SEWELL, TERRI A.",D,2024,2462142.12,Incumbent,3036770.95,972896.99,0.32037219995139904
AL-07,H4AL07104,"LITAKER, ROBIN DR.",R,2024,42634.27,Challenger,42634.27,19175.59,0.4497693991242257
AR-01,H4AR01077,"GOVENS, RODNEY",D,2024,94346.65,Challenger,95238.76,61360.46,0.6442803329232762
AR-01,H0AR01083,"CRAWFORD, ERIC ALAN RICK",R,2024,889704.9,Incumbent,1098029.43,325357.92,0.2963107464250753
AR-01,H0AR01125,"SMITH, PRINCELLA D",R,2024,0.0,Open seat,0.0,0.0,0.0
AR-02,H2AR02095,"HATHAWAY, QUINTESSA DR.",D,2024,554.4,Challenger,509.27,150.0,0.29453924244506846
AR-02,H4AR02232,"JONES, MARCUS",D,2024,473322.69,Challenger,476872.35,454577.07,0.9532468594583017
AR-02,H2AR02103,"REYNOLDS, CONRAD E",R,2024,1130.96,Challenger,25.0,25.0,1.0
AR-02,H4AR02141,"HILL, JAMES FRENCH",R,2024,3306363.41,Incumbent,3802050.59,1757301.56,0.4621983633310887
AR-03,H0AR03030,"WHITAKER, DAVID JEFFREY",D,2024,0.0,Open seat,0.0,0.0,0.0
AR-03,H4AR03065,"MATTELIN, CAITLIN RAE DRAPER",D,2024,257970.44,Challenger,258728.4,250700.58,0.9689720185337211
AR-03,H0AR03055,"WOMACK, STEPHEN A THE HON",R,2024,2703359.12,Incumbent,2474937.89,1075585.74,0.4345910030089684
AR-03,H2AR03143,"HENDREN, JAMES PAUL",R,2024,0.0,Challenger,-63.8,0.0,-0.0
AR-03,H4AR03073,"PENZO, CLINT",R,2024,116705.72,Challenger,123158.88,121803.29,0.9889931607042869
AR-04,H4AR04089,"HOWARD, RISI",D,2024,9156.36,Challenger,12981.87,5733.21,0.44163206071236266
AR-04,H2AR04083,"COTTON, THOMAS",R,2024,2821992.91,Challenger,2488964.09,1537499.24,0.6177265659144162
AR-04,H4AR04048,"WESTERMAN, BRUCE",R,2024,1178557.57,Incumbent,2736566.95,1095592.31,0.4003528252798639
AS-00,H4AS01018,"KUAEA, LOUISE LEALAI MRS.",D,2024,31095.58,Challenger,26550.0,26550.0,1.0
AS-00,H4AS00036,"AMATA, AUMUA",R,2024,63788.13,Incumbent,65150.37,39150.37,0.6009232180876333
AZ-01,H2AZ01404,"TORRES, GINGER SYKES",D,2024,11842.29,Challenger,0.0,0.0,0.0
AZ-01,H2AZ06221,"HODGE, JEVIN D",D,2024,25880.92,Challenger,11055.21,3300.0,0.29850179236758057
AZ-01,H2AZ06254,"WILLIAMSON, W JOHN",D,2024,1051.37,Challenger,270.0,200.0,0.7407407407407407
AZ-01,H2AZ06270,"METZENDORF, ADAM",D,2024,0.0,Challenger,0.0,0.0,0.0
AZ-01,H4AZ01186,"HORNE, ANDREW",D,2024,2814612.1,Challenger,2814612.1,178991.11,0.06359352679539748
AZ-01,H4AZ01194,"SHAH, AMISH DR.",D,2024,6252020.16,Challenger,6343150.1,5303935.32,0.836167398907997
AZ-01,H4AZ01202,"CHERNY, ANDREI",D,2024,2588312.61,Challenger,2593678.69,2373509.76,0.9151132594608316
AZ-01,H4AZ01210,"KROEMER, KURT",D,2024,297460.33,Challenger,297460.33,151474.41,0.5092255831222939
AZ-01,H4AZ01228,"GALAN-WOODS, MARLENE",D,2024,1776275.3,Challenger,1776275.3,1591171.87,0.8957912492506089
AZ-01,H4AZ01244,"O'CALLAGHAN, CONOR",D,2024,2077400.02,Challenger,2208808.94,1082683.37,0.49016614809608666
AZ-01,H2AZ01172,"RENZI, RICHARD G.",R,2024,0.0,Incumbent,0.0,0.0,0.0
AZ-01,H2AZ06247,"NORTON, ELIJAH",R,2024,13686.01,Challenger,5000.0,0.0,0.0
AZ-01,H4AZ01293,"GEORGE, KIMBERLY",R,2024,152611.98,Challenger,153414.43,136575.35,0.8902379652292162
AZ-01,H4AZ01335,"BACKIE, ROBERT",R,2024,90335.97,Challenger,118736.5,17954.03,0.1512090216571989
AZ-01,H4AZ06045,"SCHWEIKERT, DAVID S.",R,2024,4216607.92,Incumbent,4213494.89,1753393.57,0.4161375807435713
AZ-01,H8AZ01237,"SHEDD, TIFFANY",R,2024,910.0,Challenger,0.0,0.0,0.0
AZ-02,H4AZ02176,"BOWE, LINDSAY",D,2024,9624.0,Challenger,9620.0,4425.0,0.45997920997921
AZ-02,H4AZ02184,"NEZ, JONATHAN MICHAEL",D,2024,5457626.09,Challenger,5522850.09,5320391.09,0.9633415724307665
AZ-02,H6AZ01199,"O'HALLERAN, TOM",D,2024,41960.33,Incumbent,480.49,0.0,0.0
AZ-02,H8AZ02136,"HEINZ, MATTHEW GERALD",D,2024,0.0,Open seat,0.0,0.0,0.0
AZ-02,H2AZ01354,"CRANE, ELI",R,2024,8308125.11,Incumbent,8559239.47,8412660.34,0.9828747483332183
AZ-02,H2AZ02402,"DELUZIO, MARK",R,2024,700.0,Open seat,0.0,0.0,0.0
AZ-02,H2AZ02410,"KRYSTOFIAK, STEVEN",R,2024,13189.08,Open seat,0.0,0.0,0.0
AZ-02,H2AZ08102,"MCSALLY, MARTHA",R,2024,0.0,Incumbent,0.0,0.0,0.0
AZ-02,H4AZ02192,"SMITH, JACK",R,2024,103271.28,Challenger,104009.41,82755.93,0.7956581043965155
AZ-02,H8AZ02201,"MARTIN, BRANDON RAY",R,2024,6137.8,Open seat,520.0,0.0,0.0
AZ-03,H4AZ03109,"ANSARI, YASSAMIN",D,2024,2866271.58,Open seat,2876682.29,1976336.45,0.6870193684127697
AZ-03,H4AZ03125,"AGUILAR, YLENIA",D,2024,63933.07,Open seat,63933.07,63933.07,1.0
AZ-03,H4AZ03133,"PASTOR, LAURA",D,2024,121167.65,Open seat,121783.96,121425.16,0.9970537992031134
AZ-03,H4AZ03141,"WOOTEN, DUANE M MD",D,2024,53637.56,Open seat,57220.69,42104.88,0.7358331400757313
AZ-03,H4AZ07043,"GALLEGO, RUBEN",D,2024,65722622.25,Incumbent,64657199.96,59385707.27,0.918470136454081
AZ-03,H2AZ07187,"ZINK, JEFFREY NELSON MR",R,2024,79390.55,Open seat,60847.0,25347.0,0.41656942823803966
AZ-03,H4AZ03158,"MENDOZA, JESUS DAVID",R,2024,9787.0,Open seat,10977.82,8493.95,0.7737374087022743
AZ-04,H8AZ09040,"STANTON, GREG",D,2024,1813860.16,Incumbent,2796248.73,1959812.31,0.7008719535475659
AZ-04,H2AZ04135,"GOULD, RON",R,2024,0.0,Challenger,0.0,0.0,0.0
AZ-04,H2AZ09183,"DAVISON, JERONE",R,2024,60833.56,Challenger,57902.87,57225.98,0.98830990588204
AZ-04,H2AZ09191,"COOPER, KELLY",R,2024,816881.21,Challenger,788327.2,607197.81,0.7702357726588657
AZ-04,H4AZ04115,"JASSER, M. ZUHDI",R,2024,595952.97,Challenger,596235.82,581235.82,0.9748421689927989
AZ-04,H6AZ09010,"GILES, DAVID VICTOR",R,2024,191173.8,Challenger,191173.8,95860.61,0.5014317338463744
AZ-05,H4AZ05112,"SCHAFFNER, KATRINA",D,2024,68855.87,Challenger,69745.77,65924.25,0.9452078599175261
AZ-05,H2AZ09142,"STOVALL, ALEX",R,2024,1821.63,Challenger,840.71,840.71,1.0
AZ-05,H6AZ05083,"BIGGS, ANDY",R,2024,1159653.7,Incumbent,1383059.41,1283197.96,0.9277967025292139
AZ-05,H6AZ05091,"OLSON, JUSTIN",R,2024,0.0,Open seat,0.0,0.0,0.0
AZ-05,H2AZ05173,"SMITH, CLINT WILLIAM",IND,2024,48705.0,Challenger,48705.0,46205.0,0.9486705677035212
AZ-06,H0AZ06084,"GENTLES, KARL E",D,2024,0.0,Challenger,0.0,0.0,0.0
AZ-06,H2AZ02311,"ENGEL, KIRSTEN",D,2024,8430005.34,Challenger,8461618.48,6839057.76,0.8082446373781673
AZ-06,H2AZ02337,"URREA, MARCOS J",D,2024,17.0,Challenger,20.0,0.0,0.0
AZ-06,H2AZ02345,"HERNANDEZ, DANIEL",D,2024,1484.35,Open seat,0.0,0.0,0.0
AZ-06,H4AZ06128,"O'DONNELL, JOHN ROBERT",D,2024,69325.24,Challenger,69325.24,68976.25,0.994965902750571
AZ-06,H8AZ04165,"DISANTO, DELINA",D,2024,0.0,Challenger,0.0,0.0,0.0
AZ-06,H0AZ01184,"FLAKE, JEFF MR.",R,2024,19842.4,Challenger,0.0,0.0,0.0
AZ-06,H2AZ02360,"CISCOMANI, JUAN",R,2024,6853656.75,Incumbent,7035782.04,3626926.69,0.5154973063946705
AZ-06,H2AZ02378,"WINN, KATHLEEN",R,2024,34086.62,Open seat,17548.01,0.0,0.0
AZ-06,H4AZ06136,"WINN, KATHLEEN",R,2024,286409.28,Challenger,286409.28,141306.68,0.4933732594139407
AZ-06,H4AZ06144,"CAST, CLIFFORD VANCE DR",LIB,2024,37862.28,Challenger,50109.55,109.55,0.0021862100138596336
AZ-06,H2AZ03152,"POZZOLO, LUIS",W,2024,0.0,Challenger,0.0,0.0,0.0
AZ-07,H2AZ07070,"GRIJALVA, RAUL M",D,2024,549407.41,Incumbent,643862.68,474597.04,0.7371090991016903
AZ-07,H4AZ07134,"BUTIEREZ, DANIEL",R,2024,78014.76,Challenger,78606.9,31011.47,0.3945133315268762
AZ-07,H4AZ07142,"BECKER, NINA",R,2024,730.67,Challenger,300504.0,300504.0,1.0
AZ-08,H4AZ08074,"SPREITZER, JEREMY",D,2024,9200.13,Open seat,11215.24,10930.24,0.9745881496963061
AZ-08,H4AZ08090,"WHITTEN, GREGORY",D,2024,576752.74,Open seat,576752.74,466676.08,0.8091441056699619
AZ-08,H4AZ08108,"HAMADEH, ABRAHAM",R,2024,1957610.26,Open seat,1994018.86,1337550.08,0.6707810577077491
AZ-08,H4AZ08124,"MASTERS, BLAKE",R,2024,4216338.52,Open seat,4223399.05,514610.02,0.12184735894184567
AZ-08,H4AZ08132,"KERN, ANTHONY",R,2024,209824.14,Open seat,210220.97,148041.26,0.7042173766013924
AZ-08,H4AZ08140,"TOMA, BEN",R,2024,914122.11,Open seat,914122.11,839297.79,0.9181462529114409
AZ-08,H4AZ08157,"FRANKS, TRENT",R,2024,639142.0,Open seat,644719.34,44711.79,0.06935078138031349
AZ-08,H4AZ08173,"BRIODY, PATRICK JAMES",R,2024,18551.48,Open seat,19194.16,600.0,0.031259508100380536
AZ-08,H8AZ08158,"LESKO, DEBBIE",R,2024,893861.04,Incumbent,370273.95,186628.15,0.5040272209265599
AZ-08,H2AZ08201,"SPREITZER, JEREMY",IND,2024,9200.13,Open seat,11215.24,10930.24,0.9745881496963061
AZ-08,H2AZ08193,"SPREITZER, JEREMY",W,2024,9200.13,Challenger,11215.24,10930.24,0.9745881496963061
AZ-09,H2AZ09019,"SINEMA, KYRSTEN",D,2024,9272137.32,Incumbent,5311800.8,2146870.38,0.4041699718859939
AZ-09,H2AZ09027,"SCHAPIRA, DAVID",D,2024,0.0,Challenger,0.0,0.0,0.0
AZ-09,H2AZ09043,"CHERNY, ANDREI",D,2024,2588312.61,Challenger,2593678.69,2373509.76,0.9151132594608316
AZ-09,H4AZ09031,"BLAIR, NICHOLAS EDWARD",D,2024,5100.0,Challenger,5100.0,0.0,0.0
AZ-09,H4AZ09049,"SMITH, QUACY L",D,2024,213624.22,Challenger,236354.19,145521.92,0.6156942679966876
AZ-09,H0AZ01259,"GOSAR, PAUL DR.",R,2024,497470.48,Incumbent,478477.68,432326.32,0.903545427657148
AZ-09,H0AZ03321,"PARKER, VERNON",R,2024,0.0,Challenger,0.0,0.0,0.0
AZ-09,H0AZ09021,"TUTORA, NICHOLAS",R,2024,0.0,Challenger,0.0,0.0,0.0
AZ-09,H2AZ06155,"GRANTHAM, TRAVIS W.",R,2024,360.0,Open seat,7500.0,0.0,0.0
AZ-09,H2AZ09209,"KUTZ, RANDY",R,2024,0.0,Challenger,0.0,0.0,0.0
AZ-20,H4AZ20012,"BUSBY, BRADY",IND,2024,2596.58,Challenger,2877.0,770.0,0.26763990267639903
CA-01,H2CA01227,"STEINER, MAX",D,2024,16218.9,Challenger,0.0,0.0,0.0
CA-01,H4CA01140,"YEE, ROSE PENELOPE",D,2024,79623.42,Challenger,86105.64,60194.56,0.6990780162600266
CA-01,H2CA02142,"LAMALFA, DOUG",R,2024,694249.77,Incumbent,1012001.47,627954.84,0.6205078338473164
CA-02,H2CA06259,"HUFFMAN, JARED",D,2024,958825.63,Incumbent,1014658.0,532702.44,0.525006889020734
CA-02,H2CA02241,"COULOMBE, CHRIS MR",R,2024,123059.31,Challenger,123590.25,104968.33,0.849325331083965
CA-02,H4CA02098,"MENSING, DALE KENNETH",R,2024,0.0,Challenger,0.0,0.0,0.0
CA-02,H4CA02130,"GIBBS JENSEN, TIEF",R,2024,27905.62,Challenger,28280.1,27663.12,0.9781832454623569
CA-03,H2CA04122,"JONES, KERMIT",D,2024,31278.79,Challenger,437.15,0.0,0.0
CA-03,H8CA04210,"MORSE, JESSICA",D,2024,3262405.92,Challenger,3082382.7,2815071.91,0.913277871044371
CA-03,H2CA03157,"KILEY, KEVIN",R,2024,3924153.82,Incumbent,4266158.4,3014958.68,0.7067151280646307
CA-04,H2CA04155,"ENGDAHL, ANDREW DAVID",D,2024,4028.28,Challenger,1587.46,1587.46,1.0
CA-04,H8CA01109,"THOMPSON, MIKE MR.",D,2024,2852644.87,Incumbent,2434299.38,894741.21,0.3675559453989591
CA-04,H2CA04148,"BROCK, MATTHEW",R,2024,1532.85,Challenger,1510.0,50.0,0.033112582781456956
CA-04,H4CA04128,"MUNN, JOHN",R,2024,159805.48,Challenger,159805.48,30889.98,0.19329737628521873
CA-04,H4CA04136,"PATWARDHAN, NIKET",NOP,2024,9019.12,Challenger,9019.12,0.0,0.0
CA-05,H2CA00096,"BARKLEY, MICHAEL JAMES MR.",D,2024,82051.67,Challenger,86712.32,13690.57,0.15788494645282236
CA-05,H2CA05111,"MAIN, DAVID NATHAN",R,2024,0.0,Challenger,0.0,0.0,0.0
CA-05,H2CA22181,"MAGSIG, NATHAN",R,2024,12028.96,Challenger,250.0,0.0,0.0
CA-05,H8CA04152,"MCCLINTOCK, THOMAS",R,2024,1160351.97,Incumbent,1171016.98,937576.95,0.8006518829470773
CA-06,H0CA03078,"BERA, AMERISH",D,2024,1111772.18,Incumbent,1250010.96,458165.56,0.36652923427167394
CA-06,H2CA07125,"GORMAN, MARK EDWARD",D,2024,11850.41,Challenger,11850.41,558.0,0.04708697842521904
CA-06,H4CA06180,"BARAJAS, ADAN JOSEPH",D,2024,0.0,Challenger,450.0,150.0,0.3333333333333333
CA-06,H6CA06219,"JEFFERSON, DELMA",D,2024,0.0,Challenger,0.0,0.0,0.0
CA-06,H0CA03128,"HAMILTON, TAMIKA",R,2024,15255.59,Challenger,1534.22,82.32,0.053655929397348485
CA-06,H0CA06170,"BISH, CHRISTINE",R,2024,182368.4,Challenger,182260.28,172729.28,0.9477066533640791
CA-06,H2CA07133,"DANIELS, BRET",R,2024,3314.13,Challenger,4699.0,3605.88,0.767371781230049
CA-06,H4CA06149,"DELUZ, CRAIG",R,2024,32078.95,Challenger,32126.04,27068.59,0.8425747462183325
CA-06,H4CA06156,"RIEHLE, RAYMOND A",R,2024,48107.17,Challenger,48647.0,26147.0,0.5374843258577097
CA-06,H4CA06164,"MARTIN, MARSHALL",R,2024,3615.0,Challenger,3615.0,3530.0,0.9764868603042877
CA-07,H2CA06317,"FREMGEN, JAMES LUCAS",D,2024,0.0,Challenger,0.0,0.0,0.0
CA-07,H4CA07097,"MANDEL, DAVID",D,2024,151530.93,Challenger,147050.77,89821.5,0.6108196509273635
CA-07,H6CA05195,"MATSUI, DORIS",D,2024,1113903.11,Incumbent,1239231.82,366890.42,0.29606278186110485
CA-07,H0CA11352,"EMKEN, ELIZABETH",R,2024,0.0,Challenger,0.0,0.0,0.0
CA-07,H2CA07141,"SEMENENKO, MAX",R,2024,11293.22,Challenger,960.0,960.0,1.0
CA-07,H4CA07055,"BIRMAN, IGOR A",R,2024,0.0,Challenger,0.0,0.0,0.0
CA-07,H4CA07089,"SILVA, THOMAS",R,2024,5551.5,Challenger,5551.5,1551.5,0.27947401603170313
CA-08,H0CA08226,"GOMEZ, BLANCA",D,2024,311.66,Challenger,0.0,0.0,0.0
CA-08,H0CA10149,"GARAMENDI, JOHN",D,2024,969795.57,Incumbent,1113065.76,551472.99,0.49545409608143903
CA-08,H2CA08230,"SUDDUTH, CHERYL",D,2024,0.0,Challenger,0.0,0.0,0.0
CA-08,H0CA08127,"STAAT, JEREMY",R,2024,95.17,Open seat,0.0,0.0,0.0
CA-08,H2CA00153,"RECILE, RUDY",R,2024,20893.56,Challenger,21437.01,17223.01,0.803424078264646
CA-09,H4CA11081,"MCNERNEY, JERRY",D,2024,66402.73,Incumbent,1709.72,0.0,0.0
CA-09,H8CA10126,"HARDER, JOSH",D,2024,4876309.57,Incumbent,5415539.47,4507023.42,0.8322390493074922
CA-09,H2CA09139,"PATTI, THOMAS",R,2024,49173.19,Open seat,6327.85,0.0,0.0
CA-09,H2CA09154,"SHOEMAKER, JAMES H",R,2024,2670.68,Open seat,1890.0,1890.0,1.0
CA-09,H4CA09085,"DOOD, BRETT R",R,2024,121330.42,Challenger,121330.42,121330.42,1.0
CA-09,H4CA09093,"LINCOLN, KEVIN J II",R,2024,2254794.13,Challenger,2278918.26,1335500.51,0.5860238752047211
CA-09,H4CA09101,"MCBRIDE, JOHN",R,2024,12635.01,Challenger,12665.01,11665.01,0.9210423047435414
CA-09,H2CA10236,"FENG, KARENA APPLE MS.",IND,2024,0.0,Challenger,0.0,0.0,0.0
CA-10,H0CA10073,"DESAULNIER, MARK",D,2024,611351.83,Incumbent,664974.75,285976.17,0.4300556825653906
CA-10,H0CA19173,"DENHAM, JEFF",R,2024,83086.76,Challenger,34.79,0.0,0.0
CA-10,H4CA10083,"JALIS, MUSA",R,2024,859.19,Challenger,859.19,0.0,0.0
CA-10,H4CA10091,"CHEN, NOLAN",R,2024,5895.0,Challenger,5895.0,1255.0,0.21289228159457166
CA-10,H4CA10109,"PICCININI, KATHERINE",R,2024,38651.73,Challenger,40733.96,38179.38,0.9372862348762555
CA-10,H4CA10117,"SWEENEY, JOSEPH J",IND,2024,14364.2,Challenger,15515.0,15515.0,1.0
CA-11,H4CA11198,"MIKELS, MARJORIE MS",D,2024,10000.0,Challenger,10000.0,0.0,0.0
CA-11,H8CA05035,"PELOSI, NANCY",D,2024,11739026.18,Incumbent,10223363.88,9554439.66,0.9345690686694016
CA-11,H8CA12262,"BUTTAR, SHAHID",D,2024,608.98,Challenger,778.68,0.0,0.0
CA-11,H0CA15262,"SHARMA, NISHA",R,2024,0.0,Open seat,0.0,0.0,0.0
CA-11,H4CA11164,"LOU, BRUCE C",R,2024,208130.5,Challenger,208130.5,99069.66,0.4759977994575519
CA-11,H4CA11172,"ZENG, JASON",R,2024,39286.71,Challenger,39286.71,760.0,0.019344964238542754
CA-12,H2CA12190,"CURRY, ERIC",D,2024,7913.31,Challenger,7913.31,7913.31,1.0
CA-12,H4CA12154,"SIMON, LATEEFAH",D,2024,1945801.44,Open seat,2231456.15,1913404.94,0.8574692090633285
CA-12,H4CA12170,"DAYSOG, TONY MR.",D,2024,18298.89,Open seat,18760.46,2657.46,0.14165217697220644
CA-12,H4CA12188,"SANCHEZ, TIM",D,2024,102742.72,Open seat,102802.71,87968.5,0.8557021502643266
CA-12,H4CA12196,"TRAN, JENNIFER",D,2024,333359.4,Open seat,344452.27,274389.14,0.7965955341214619
CA-12,H4CA12246,"SIKDER, ABDUR R DR",D,2024,21946.2,Open seat,21938.0,21938.0,1.0
CA-12,H8CA09060,"LEE, BARBARA",D,2024,427254.55,Incumbent,375045.69,363166.36,0.9683256458699738
CA-12,H2CA12257,"NUERGE, NED",R,2024,4720.38,Open seat,3397.0,3381.0,0.9952899617309391
CA-13,H0CA22102,"ARBALLO, PHIL",D,2024,99934.56,Challenger,116818.03,116818.03,1.0
CA-13,H2CA13115,"GRAY, ADAM C.",D,2024,6293278.56,Challenger,6432861.59,5255055.1,0.8169078452067239
CA-13,H4CA13095,"BOYD, BRAD",D,2024,8468.4,Challenger,7700.0,7700.0,1.0
CA-13,H2CA13123,"MARTINEZ, DIEGO J",R,2024,890.0,Challenger,0.0,0.0,0.0
CA-13,H2CA13131,"DUARTE, JOHN",R,2024,4386892.76,Incumbent,4576132.43,1761346.96,0.384898598749687
CA-14,H2CA15094,"SWALWELL, ERIC MICHAEL",D,2024,4471680.34,Incumbent,4143083.15,3347503.42,0.8079739891293275
CA-14,H2CA14196,"WONG, THOMAS",R,2024,3647.82,Open seat,1637.26,0.0,0.0
CA-14,H2CA14204,"IYER, STEVE",R,2024,5975.76,Challenger,0.0,0.0,0.0
CA-14,H4CA14093,"KRUTTIVENTI, VIN",R,2024,842783.13,Challenger,850582.78,98311.78,0.11558167213307563
CA-14,H2CA14220,"SINGH, MAJOR",NPA,2024,4943.07,Open seat,4201.0,201.0,0.04784575101166389
CA-15,H2CA14162,"MULLIN, KEVIN",D,2024,778853.82,Incumbent,808090.91,328461.47,0.4064659878428777
CA-15,H2CA14170,"CANEPA, DAVID",D,2024,6862.01,Open seat,6642.0,0.0,0.0
CA-15,H2CA15110,"COTA, JACKIE S",R,2024,2329.77,Challenger,0.0,0.0,0.0
CA-15,H4CA15074,"KRAMER, ANNA CHENG",R,2024,158495.01,Challenger,160182.74,139467.38,0.8706767033701635
CA-16,H0CA15171,"SIMITIAN, S JOSEPH",D,2024,2167398.07,Open seat,1645810.66,1073806.69,0.6524484961107252
CA-16,H0CA18068,"KUMAR, RISHI",D,2024,315757.1,Open seat,318178.78,293666.11,0.9229594443727516
CA-16,H2CA18148,"RADING, AJWANG",D,2024,595.78,Open seat,0.0,0.0,0.0
CA-16,H4CA16171,"BERNSTEIN, JOBY",D,2024,146659.51,Open seat,146659.51,137049.51,0.9344740753599954
CA-16,H4CA16197,"LICCARDO, SAM T.",D,2024,6136051.31,Open seat,6226443.41,5887218.18,0.9455186199146712
CA-16,H4CA16239,"LOW, EVAN",D,2024,3636633.62,Open seat,3717868.88,2955557.0,0.7949599879380361
CA-16,H4CA16247,"DIXON, PETER",D,2024,3399433.82,Open seat,3400472.15,1577784.2,0.4639897433066758
CA-16,H4CA16254,"MOSTAFA, AHMED",D,2024,352347.98,Open seat,352347.98,304400.12,0.8639190155141517
CA-16,H4CA16262,"LYTHCOTT-HAIMS, JULIE",D,2024,721756.37,Open seat,721756.37,690756.37,0.9570492186996562
CA-16,H4CA16288,"TANAKA, GREG LIN",D,2024,26928.85,Open seat,26928.85,6773.86,0.2515465755128793
