cycle,district_id,checkpoint_date,pvi,abs_pvi,incumb_status,cook_ordinal,cand_ratio_t,r_ratio_t,generic_ballot,party_share_final,funded
2012,IL-11,2012-08-07,5.085982935594202,5.085982935594202,Challenger,1,0.0036139536157629706,0.005401231352706894,1.2,0.024865913763249887,1
2012,IL-12,2012-08-07,-23.83831770974748,23.83831770974748,Open,-3,8.812163321883747e-06,0.0028247314266142964,1.2,0.024596952644114232,1
2012,IL-13,2012-08-07,3.4188055743444465,3.4188055743444465,Challenger,1,0.0016226480000221175,0.0010465127970713298,1.2,0.022075036412007965,1
2012,IL-14,2012-08-07,3.54197654493737,3.54197654493737,Challenger,1,0.0004984703427262341,0.00702716815102679,1.2,0.0,0
2012,IL-15,2012-08-07,-21.8139353277361,21.8139353277361,Challenger,-3,4.790406366217292e-05,0.009536154309750315,1.2,0.0,0
2012,IL-16,2012-08-07,-13.631151449570353,13.631151449570353,Challenger,-3,1.4704365538264148e-05,0.01086662388586108,1.2,0.0,0
2012,IL-17,2012-08-07,2.1001234628320264,2.1001234628320264,Challenger,0,0.0032288002197715005,0.004244747739768229,1.2,0.03347250298131871,1
2012,IN-01,2012-08-07,3.573714791027988,3.573714791027988,Incumbent,2,0.004492073287445129,0.00012631726479586086,1.2,0.0,0
2012,IN-02,2012-08-07,-14.123373420505617,14.123373420505617,Incumbent,-3,0.0,0.003394015492753493,1.2,0.0035957001746921196,1
2012,IN-03,2012-08-07,-18.388894143413275,18.388894143413275,Challenger,-3,9.52291876675229e-05,0.0028477960316696032,1.2,0.0,0
2012,IN-04,2012-08-07,-18.261366892061144,18.261366892061144,Open,-3,0.0006515785489067295,0.0032743711215294253,1.2,0.0,0
2012,IN-05,2012-08-07,-12.021418015673689,12.021418015673689,Open,-3,0.0013724468415261522,0.005417296401874953,1.2,0.0,0
2012,IN-06,2012-08-07,-19.774364527800465,19.774364527800465,Open,-3,0.00022740826911959395,0.005117043208328245,1.2,0.0,0
2012,IN-07,2012-08-07,18.607074845547505,18.607074845547505,Incumbent,3,0.0035441092829462933,0.00018958372031896808,1.2,0.0,0
2012,IN-08,2012-08-07,-19.049853045606127,19.049853045606127,Challenger,-3,0.0014906412671515199,0.0033391387500390484,1.2,0.004236653040573782,1
2012,IN-09,2012-08-07,-16.1330901327918,16.1330901327918,Challenger,-3,0.00042768489963832603,0.002692938725980464,1.2,0.0,0
2012,KS-01,2012-08-07,-18.35642947387447,18.35642947387447,Open,-3,0.0,0.0015952973467947167,1.2,0.0,0
2012,KS-02,2012-08-07,-10.919753167294175,10.919753167294175,Challenger,-3,0.00024071012702376557,0.0028010200933314402,1.2,0.0,0
2012,KS-03,2012-08-07,-2.001934384644852,2.001934384644852,Open,0,2.3859331311490934e-06,0.002863720661655442,1.2,0.0,0
2012,KS-04,2012-08-07,-14.574908575782132,14.574908575782132,Challenger,-3,1.4956292007111949e-05,0.002825480539442973,1.2,0.0,0
2012,KY-03,2012-08-07,8.079431177631157,8.079431177631157,Incumbent,3,0.0026129341074482993,2.7182865988677762e-05,1.2,0.0,0
2012,KY-04,2012-08-07,-19.686205100289342,19.686205100289342,Open,-3,0.00020214488633492561,0.003420717312518229,1.2,0.0,0
2012,KY-05,2012-08-07,-32.1729608712165,32.1729608712165,Challenger,-3,5.136773682356283e-06,0.0052592596999395495,1.2,0.0,0
2012,KY-06,2012-08-07,-9.185896454494886,9.185896454494886,Incumbent,-2,0.0021099260707791384,0.0025295580250528134,1.2,0.00440678144109434,1
2012,LA-01,2012-08-07,-22.944673490403893,22.944673490403893,Challenger,-3,2.5715867985540356e-05,0.004984459219988918,1.2,0.0,0
2012,LA-02,2012-08-07,25.16643417438329,25.16643417438329,Incumbent,3,0.0030276190398980476,0.00021201317593986212,1.2,0.0,0
2012,LA-03,2012-08-07,-21.06595306282636,21.06595306282636,Challenger,-3,0.0,0.0067033924637871075,1.2,0.0007305597424746387,0
2012,LA-04,2012-08-07,-13.802598221073296,13.802598221073296,Challenger,-3,1.5205411495805457e-05,0.0057171084784904125,1.2,0.0,0
2012,MA-01,2012-08-07,8.575942547188976,8.575942547188976,Incumbent,3,0.008280586613123734,2.665929401539825e-05,1.2,0.0,0
2012,MA-02,2012-08-07,12.66908430464133,12.66908430464133,Incumbent,3,0.003123551516443229,4.936678102057503e-05,1.2,0.0,0
2012,MA-03,2012-08-07,11.100187597102483,11.100187597102483,Incumbent,3,0.0054950020334862465,0.0006506173687273959,1.2,0.0,0
2012,MA-04,2012-08-07,11.65184581520879,11.65184581520879,Open,3,0.0049227479016457935,0.0016939873304689715,1.2,0.0,0
2012,MA-05,2012-08-07,22.981622359533727,22.981622359533727,Incumbent,3,0.005153814227302462,0.00012473223327723546,1.2,0.0,0
2012,MA-06,2012-08-07,10.243287841991489,10.243287841991489,Incumbent,3,0.005760452181844913,0.004194106659932109,1.2,0.017174054816921618,1
2012,MA-07,2012-08-07,35.552286282446815,35.552286282446815,Incumbent,3,0.002709281876707308,0.0,1.2,0.0,0
2012,MA-08,2012-08-07,14.729375410314466,14.729375410314466,Incumbent,3,0.003066918095373724,0.00010425096223242847,1.2,0.0,0
2012,MA-09,2012-08-07,5.6093782672373695,5.6093782672373695,Incumbent,2,0.0019666565405629523,0.0002227239806381097,1.2,0.0,0
2012,MD-01,2012-08-07,-11.511437051533768,11.511437051533768,Challenger,-3,0.001062247113802708,0.003940169831897803,1.2,0.0,0
2012,MD-02,2012-08-07,6.588015915525597,6.588015915525597,Incumbent,2,0.00490476126403861,0.0006452096512856464,1.2,0.0,0
2012,MD-03,2012-08-07,8.507214711156301,8.507214711156301,Incumbent,3,0.0030576901481164857,8.244184922563318e-05,1.2,0.0,0
2012,MD-04,2012-08-07,40.07215890845792,40.07215890845792,Incumbent,3,0.0037712635905364274,0.00013282461671305457,1.2,0.0,0
2012,MD-05,2012-08-07,13.90135693169312,13.90135693169312,Incumbent,3,0.015958836056522922,0.000417532052420248,1.2,0.0,0
2012,MD-06,2012-08-07,1.142896202854865,1.142896202854865,Challenger,0,0.019339535726645974,0.004383588557045981,1.2,0.0012929459355826758,1
2012,MD-07,2012-08-07,30.226960116774826,30.226960116774826,Incumbent,3,0.004170888021840836,1.3871113479462255e-05,1.2,0.0,0
2012,MD-08,2012-08-07,29.458751280694372,29.458751280694372,Incumbent,3,0.005723141310412523,0.00035113637542113493,1.2,0.0,0
2012,ME-01,2012-08-07,8.0535576548473,8.0535576548473,Incumbent,3,0.003048814406694107,0.0001312240766290767,1.2,0.0,0
2012,ME-02,2012-08-07,-5.701764426813255,5.701764426813255,Incumbent,-1,0.002404445726662687,0.0013333559938034211,1.2,0.0,0
2012,MI-01,2012-08-07,-12.864139449304293,12.864139449304293,Challenger,-3,0.00215474301766762,0.0005131159722047697,1.2,0.014959907748423196,1
2012,MI-02,2012-08-07,-16.32899492778914,16.32899492778914,Open,-3,0.0,0.003792767584800451,1.2,0.0,0
2012,MI-03,2012-08-07,0.5192327169860678,0.5192327169860678,Challenger,0,0.002434575921813372,0.0038017157463108102,1.2,0.0,0
2012,MI-04,2012-08-07,-5.202260954909226,5.202260954909226,Challenger,-2,0.0,0.011062547662080044,1.2,0.0,0
2012,MI-05,2012-08-07,-14.539167945315114,14.539167945315114,Open,-3,0.001232492144348674,0.0001591255997117573,1.2,0.0,0
2012,MI-06,2012-08-07,10.536606251083619,10.536606251083619,Challenger,2,8.853875046976542e-05,0.015231941317861236,1.2,0.0,0
2012,MI-07,2012-08-07,-2.55840954579728,2.55840954579728,Challenger,-1,9.944590342980577e-05,0.004458590294849149,1.2,0.0,0
2012,MI-08,2012-08-07,-0.8913436295996224,0.8913436295996224,Challenger,0,0.00020467341405791282,0.0035943742976162424,1.2,0.0,0
2012,MI-09,2012-08-07,-17.85195581310617,17.85195581310617,Incumbent,-3,0.0074559535974091104,6.46241216492349e-05,1.2,0.0,0
2012,MI-10,2012-08-07,-3.3435538497304127,3.3435538497304127,Challenger,-2,5.985000980281328e-05,0.0023220928587079446,1.2,0.0,0
2012,MI-11,2012-08-07,6.989361726624355,6.989361726624355,Open,2,0.0018215359472840168,0.005978823238008753,1.2,7.017450385732627e-05,0
2012,MI-12,2012-08-07,22.83353465712751,22.83353465712751,Incumbent,3,0.004510522375032732,0.00041937525593856455,1.2,0.0,0
2012,MI-13,2012-08-07,24.1254278498976,24.1254278498976,Incumbent,3,0.004224968424285508,0.0,1.2,0.0,0
2012,MN-01,2012-08-07,-7.847842235909125,7.847842235909125,Incumbent,-2,0.005013712233841386,0.0010117684879430175,1.2,6.034305586690833e-07,0
2012,MN-02,2012-08-07,-0.14427997792423597,0.14427997792423597,Challenger,0,0.0005636718601932071,0.004580655967154309,1.2,0.0010609186402701853,1
